StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_6_TEXT,school_selected,school_other,Q3,Q4,Q4_12_TEXT,Q5,Q5_8_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q9_6_TEXT,has_library,Q11,Q13,Q14,Q15,Q16,Q16_3_TEXT,Q17,Q18,Q18_3_TEXT,Q12,Q19,Q20,lantern_group,Q22,Q22_7_TEXT,Q23,Q24,Q24_3_TEXT,Q25,Q25_8_TEXT,Q26,Q27,Q28,Q28_18_TEXT,Q29,Q29_5_TEXT,Q30,menstrual_kit,Q32,Q33,Q33_5_TEXT,Q34,Q34_3_TEXT,Q35,Q35_4_TEXT,has_computers,Q37,Q37_9_TEXT,Q38,Q38_7_TEXT,Q39,Q40,Q40_4_TEXT,Q41,Q41_9_TEXT,Q42,Q43,school_name
10/14/2025 4:44:12,161,R_4A8NEFkzosIHxds,7.719782,-0.992615,Richard,NA,Old KonKrompe,NA,Male,12,NA,Class 6,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Not allowed to use with freedom",NA,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,NA,The school provide text books,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Group stopped,Never assigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old Konkompe
10/6/2025 5:11:59,118,R_cwmhGtQXOxndam0,6.849793,-1.13588,Richard,NA,Bahankra,NA,Female,11,NA,Class 5,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,"Missing parts,Not enough kits",NA,Yes,NA,With class,Less than once a week,No,"I like to read books,I like to learn new words",NA,Not enough books,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never assigned,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bahankra
10/14/2025 4:52:35,97,R_0gwW7PMdrUFWMy3,7.733358,-0.992981,Richard,NA,Old KonKrompe,NA,Male,15,NA,JHS Form 2,NA,Yes,1-2 times,"Hands-on learning,Enjoyable to play with",NA,Missing parts,NA,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Group stopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old Konkompe
10/20/2025 4:56:19,184,R_jDbMqqY6dywvzij,6.025172,0.258996,Alex,NA,Nyapienya,NA,Female,15,NA,JHS Form 2,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my parents,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps me learn with my friends,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 4:59:58,228,R_hDrzMJafCeeZDId,6.026326,0.258428,Alex,NA,Nyapienya,NA,Male,13,NA,JHS Form 2,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,My teacher,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps to do our homework,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:03:57,213,R_1Zh4eVjttRYhPjV,6.025698,0.257964,Alex,NA,Nyapienya,NA,Female,16,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,With class,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,The library is in our class,NA,NA,NA,Yes,NA,Yes,4,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,Every day,NA,"Yes, asked verbally",Provide light for us to learn,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:07:56,204,R_9AbUghYy6tgYYEv,6.027509,0.25773,Alex,NA,Nyapienya,NA,Male,14,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Not enough kits,NA,Yes,NA,On my own,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,It is our class,NA,NA,NA,Yes,NA,Yes,4,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,6 x per week,NA,"Yes, asked verbally",It is very bright and helps us learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:11:30,236,R_kZsxcePWUZOfQ9E,6.02479,0.259185,Alex,NA,Nyapienya,NA,Male,13,NA,JHS Form 1,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,On my own,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,No challenge,NA,NA,NA,Yes,NA,Yes,4,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,6 x per week,NA,"Yes, asked verbally",It helps me read with my friends,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:15:31,284,R_3d55X8CO0ZLvhLT,6.02502,0.259149,Alex,NA,Nyapienya,NA,Male,11,NA,Class 6,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,On my own,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps me and my freinds,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:20:38,145,R_0dLvi0Oxrh92eId,6.025355,0.25981,Alex,NA,Nyapienya,NA,Female,14,NA,Class 6,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,On my own,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps me lean in the evening,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:23:06,226,R_cYZdM1jO0uNLaKz,6.025154,0.259416,Alex,NA,Nyapienya,NA,Male,12,NA,Class 5,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,M/A,Yes,NA,On my own,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It brightens our house so that we can learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:27:04,175,R_0AukyjHlk0eFYnF,6.024891,0.259145,Alex,NA,Nyapienya,NA,Female,10,NA,Class 5,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,On my own,1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,It is in our seniors class,NA,NA,NA,Yes,NA,Yes,5,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps me and my freinds to learn at home,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/20/2025 5:30:07,370,R_iSvI71ZTBaaNNrl,6.025916,0.25901,Alex,NA,Nyapienya,NA,Female,13,NA,JHS Form 1,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,Yes,NA,"With class,On my own",1-2 times a week,Yes,"I like to read books,I like to learn new words",NA,N/A,NA,NA,NA,Yes,NA,Yes,4,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,Every day,NA,"Yes, asked verbally",It bright and helps us learn at night,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nyapienya
10/29/2025 3:33:10,169,R_6FL77fx2QGys15H,5.833168,0.647827,Alex,NA,Tuanikope,NA,Male,16,NA,JHS Form 2,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,2,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,6 x per week,NA,"Yes, asked verbally",It helps us learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:36:22,184,R_0WkyQcMUI4OEQ5L,5.833169,0.647821,Alex,NA,Tuanikope,NA,Female,16,NA,JHS Form 2,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps us with our homework,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:39:34,199,R_cz9638rZ4gHklnK,5.833168,0.647783,Alex,NA,Tuanikope,NA,Female,12,NA,JHS Form 1,NA,Yes,3-4 times,"Hands-on learning,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teacher,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps me to learn in evening,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:42:56,136,R_7Xu6KilniGq67Ja,5.833115,0.64777,Alex,NA,Tuanikope,NA,Male,14,NA,JHS Form 1,NA,Yes,3-4 times,"Hands-on learning,Enjoyable to play with",NA,Other:,N/A,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,2,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It helps us learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:45:15,245,R_j3jbgTSQ848qYbq,5.833115,0.64777,Alex,NA,Tuanikope,NA,Female,14,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my head teacher,Yes,NA,Yes,5,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,Every day,NA,"Yes, asked verbally",It good and helps us to meet every day and learn,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:49:28,331,R_aQeTrCVGatcN1Os,5.832992,0.64776,Alex,NA,Tuanikope,NA,Male,17,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From the headmaster,Yes,NA,Yes,6,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,6 x per week,NA,"Yes, asked verbally",It is bright and helps us to learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:55:06,207,R_i2XzlPzKtQQyyqV,5.832425,0.647958,Alex,NA,Tuanikope,NA,Female,13,NA,Class 6,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my headmaster,Yes,NA,Yes,6,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,Because it helps us learn,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 3:58:42,115,R_1lruT5V2mmuaA45,5.831874,0.64815,Alex,NA,Tuanikope,NA,Male,12,NA,Class 6,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It help me to learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 4:00:46,105,R_0EQovMwRf7YkzGG,5.831728,0.648201,Alex,NA,Tuanikope,NA,Male,9,NA,Class 5,NA,Yes,3-4 times,"Hands-on learning,Enjoyable to play with",NA,Other:,N/A,No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It helps us learn,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 4:02:50,147,R_kE9T6NfHbhU2PTx,5.831434,0.648303,Alex,NA,Tuanikope,NA,Female,13,NA,Class 6,NA,Yes,3-4 times,"Hands-on learning,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It helps me to read with my friends,Other:,N/A,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuanikope
10/29/2025 6:26:31,136,R_47QqNJthmjSRHyx,5.811772,0.313419,Alex,NA,Minya,NA,Male,15,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my head master,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Group stopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:28:52,84,R_dsHLUkmQCziX4xC,5.816868,0.318066,Alex,NA,Minya,NA,Male,18,NA,JHS Form 2,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my heard master,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Group stopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:30:26,114,R_gnkPkTbHNOeai8P,5.812739,0.314294,Alex,NA,Minya,NA,Male,17,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my headmaster,Yes,NA,Yes,4,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,Every day,NA,"Yes, asked verbally",It helps us learn at home,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:40:24,125,R_2Tfov7jvdcja1ZX,5.817113,0.318355,Alex,NA,Minya,NA,Male,13,NA,Class 6,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teacher,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It help me and my friends learn in the evening,Other:,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:42:48,311,R_5BlsXr4YpsuD0Nx,5.817092,0.31836,Alex,NA,Minya,NA,Female,14,NA,Class 6,NA,Yes,3-4 times,"Hands-on learning,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,3,NA,"No, I have never been a lantern leader",NA,NA,6 x per week,NA,NA,It helps us with our home work,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:48:06,216,R_iDhwtcTltN3dlqn,5.812962,0.320018,Alex,NA,Minya,NA,Female,17,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my mother,Yes,NA,Yes,5,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,Every day,NA,NA,It helps us a lot it brightens our home and we learn,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:51:44,192,R_cs2BecPq1zs56WY,5.817228,0.318162,Alex,NA,Minya,NA,Female,16,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,5,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It helps us learn together,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:55:11,147,R_b7I8169TbmWXHXM,5.816766,0.31842,Alex,NA,Minya,NA,Female,12,NA,Class 5,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my head master,Yes,NA,Yes,5,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It help me learn with my friends,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 6:57:48,221,R_1E7FlNGv7oIExv8,5.81048,0.321068,Alex,NA,Minya,NA,Female,16,NA,JHS Form 1,NA,Yes,1-2 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,4,NA,"Yes, I am a lantern leader right now",I enjoy the responsibility,NA,Every day,NA,"Yes, asked verbally",It helps us learn,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
10/29/2025 7:05:18,108,R_htA5uAgBOyhVf8z,5.817141,0.318245,Alex,NA,Minya,NA,Female,18,NA,JHS Form 3,NA,Yes,3-4 times,"Hands-on learning,Help to understand confusing concepts,Enjoyable to play with",NA,Other:,N/A,No,"Yes, I have access to books",Never,NA,NA,NA,NA,NA,Other:,N/A,From my teachers,Yes,NA,Yes,4,NA,"No, I have never been a lantern leader",NA,NA,Every day,NA,NA,It helps us learn in the evening,Other:,N/A,NA,NA,Yes,Yes,Always,"I have learned more about my body and cycle,I no longer miss school because of my period,I feel more confident and comfortable when I have my period",NA,I have no challenges with the kit,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya
2025-10-29 7:53:34,127,R_m0mCKdrb1Dhlb1M,5.5545,-0.1902,Richard,NA,Dagomba,NA,Male,16,16,JHS Form 3,NA,Yes,1-2 times,Help to understand confusing concepts,NA,"Missing parts, Hard to understand, Not allowed to use with freedom, Not enough kits","Missing parts, Hard to understand, Not allowed to use with freedom, Not enough kits, Other:",Yes,NA,Never,NA,NA,NA,NA,What challenges have you experienced with the library?,Other:,Other:,"Where do you access books? (Ex: from home, from a friend or family member, from a teacher, etc.)",Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,How have the lantern groups helped you this year/what do you enjoy about the lanterns?&nbsp;&nbsp;<div></div>,NA,NA,Group stopped,Group stopped,Not applicable (male),NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,2 times a week,"ICT, Typing, Social Studies, Mathematics, Reading","ICT, Typing, Social Studies, Mathematics, Reading",Never,I have to go home after school to help my parents,I have to go home after school to help my parents,"Played a game, Looked at pictures, Read an article/web page, Read a book","Played a game, Looked at pictures, Read an article/web page, Read a book",What do you enjoy about the computers?,What challenges have you experienced with the computers?,Dagomba
2025-10-29 7:44:31,285,R_b5iPMTU5d7T8yV6,5.5545,-0.1902,Richard,NA,Dagomba,NA,Female,14,14,JHS Form 2,NA,Yes,1-2 times,"Hands-on learning, Help to understand confusing concepts, Enjoyable to play with",NA,Not enough kits,"Missing parts, Hard to understand, Not allowed to use with freedom, Not enough kits, Other:",No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,What challenges have you experienced with the library?,NA,NA,"Where do you access books? (Ex: from home, from a friend or family member, from a teacher, etc.)",Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,How have the lantern groups helped you this year/what do you enjoy about the lanterns?&nbsp;&nbsp;<div></div>,NA,NA,Group stopped,Group stopped,Yes,Yes,Always,"I have learned more about my body and cycle, I no longer miss school because of my period, I feel more confident and comfortable when I have my period","I have learned more about my body and cycle, I no longer miss school because of my period, I feel more confident and comfortable when I have my period",I have no challenges with the kit,I have no challenges with the kit,NA,NA,Yes,1 time a week,1 time a week,ICT,ICT,Sometimes,NA,NA,"Used Excel/Word/other installed programs, Gone on the RACHEL website","Used Excel/Word/other installed programs, Gone on the RACHEL website",What do you enjoy about the computers?,What challenges have you experienced with the computers?,Dagomba
2025-10-29 7:23:52,203,R_5BWfo8k0ic4bpaX,5.5545,-0.1902,Richard,NA,Dagomba,NA,Female,12,12,Class 4,NA,Yes,3-4 times,"Help to understand confusing concepts, Enjoyable to play with",NA,"Hard to understand, Not allowed to use with freedom","Missing parts, Hard to understand, Not allowed to use with freedom, Not enough kits, Other:",Yes,NA,"On my own, Teacher brings books",I have never visited,No,I like to learn new words,I like to learn new words,What challenges have you experienced with the library?,NA,NA,"Where do you access books? (Ex: from home, from a friend or family member, from a teacher, etc.)",Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,How have the lantern groups helped you this year/what do you enjoy about the lanterns?&nbsp;&nbsp;<div></div>,NA,NA,Group stopped,Group stopped,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2 times a week,2 times a week,"ICT, Reading","ICT, Reading",Sometimes,NA,NA,"Watched a video, Looked at pictures","Watched a video, Looked at pictures",What do you enjoy about the computers?,What challenges have you experienced with the computers?,Dagomba
2025-10-29 7:49:21,251,R_8FrL7iyKvkOSiPX,5.5545,-0.1902,Richard,NA,Dagomba,NA,Female,14,14,JHS Form 3,NA,Yes,1-2 times,Enjoyable to play with,NA,Missing parts,"Missing parts, Hard to understand, Not allowed to use with freedom, Not enough kits, Other:",No,"No, I have no access to reading materials",NA,NA,NA,NA,NA,What challenges have you experienced with the library?,NA,NA,"Where do you access books? (Ex: from home, from a friend or family member, from a teacher, etc.)",Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,How have the lantern groups helped you this year/what do you enjoy about the lanterns?&nbsp;&nbsp;<div></div>,NA,NA,Group stopped,Group stopped,Yes,Yes,Sometimes,"I have learned more about my body and cycle, I no longer miss school because of my period, I feel more confident and comfortable when I have my period","I have learned more about my body and cycle, I no longer miss school because of my period, I feel more confident and comfortable when I have my period",Not enough reusable pads to use during my period,Not enough reusable pads to use during my period,NA,NA,Yes,2 times a week,2 times a week,"ICT, Typing, Reading","ICT, Typing, Reading",Never,I have to go home after school to help my parents,I have to go home after school to help my parents,"Used Excel/Word/other installed programs, Gone on the RACHEL website, Looked at pictures","Used Excel/Word/other installed programs, Gone on the RACHEL website, Looked at pictures",What do you enjoy about the computers?,What challenges have you experienced with the computers?,Dagomba
