StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_4_TEXT,Q1.5,Q1.5_6_TEXT,school_name,Q2_69_TEXT,Q3,Q3_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_5_TEXT,Q18_6_TEXT,Q19,Q19_7_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31_1,Q31_2,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q39_TEXT,Q40_1,Q81_1,Q81_2,Q81_3,Q38.5,Q38.5_4_TEXT,Q38.5.5,Q38.5.5_4_TEXT,Q79,Q79_3_TEXT,Q41,Q42,Q43,Q80,Q44,Q45,Q82,Q82_13_TEXT,update_date
2020-01-14 6:38:04,653,R_khceX6hjtXo6lqX,7.189423,0.034181,Richard,NA,NA,NA,Ador Kope,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,350,166,6,102,16,NA,N/A,N/A,NA,N/A,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",14,14,Yes,NA,NA,NA,1-2 times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-14
2020-01-15 5:22:36,508,R_8CVufmpSYPXhbsR,7.057897,0.120174,Richard,NA,NA,NA,Zippo Nyuinyui R/C,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,240,9,100,13,NA,24,N/A,NA,N/A,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Broken,19,17,Yes,NA,NA,NA,N/A- They do not have science kits yet.,NA,NA,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-15
2020-01-16 6:26:39,551,R_63FcO0gpKV3NTfY,6.977297,0.121518,Richard,NA,NA,NA,Kpala Private School (IOHCA),NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1700,111,6,25,N/A,NA,0,N/A,NA,0,N/A,The closest JHS is greater than 6 km distance from the school,NA,NA,NA,NA,NA,NA,No,NA,No,Broken,19,17,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-16
2020-01-20 5:48:39,671,R_aw8qLQugYa7TucI,6.371904,-1.063612,Richard,NA,NA,NA,Bepotumtum,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,600,95,6,54,10,NA,10,N/A,NA,N/A,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",35,35,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-20
2020-01-21 4:00:48,646,R_9cP5l2BoXBKx8iW,6.309235,-0.671636,Richard,NA,NA,NA,Wekpeti Abresu,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,600,217,11,80,19,NA,64,NA,NA,NA,NA,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,Yes,Broken,NA,29,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"No, this school needs a toilet","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-21
2020-01-22 6:14:35,487,R_loE3CEn1YgeVMQ3,6.358399,-0.662707,Richard,NA,NA,NA,Abrenya,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,500,200,10,89,NA,NA,30,NA,NA,NA,NA,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,Yes,"N/A- No lanterns are being reported lost, stolen, or broken",30,25,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-22
2020-01-24 5:55:01,395,R_8sXlOAEssTVxJ1x,6.541255,-0.605852,Richard,NA,NA,NA,Ntomem,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1500,707,15,350,43,NA,117,NA,NA,NA,NA,1-2 km,NA,NA,NA,NA,NA,NA,No,NA,No,NA,43,22,No,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",N/A- this school already has a library,"No, this school needs a toilet","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-01-24
2020-02-11 3:09:55,537,R_czn64h3aLXLRlwb,5.965113,-0.175305,Richard,NA,NA,NA,Adenya,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,NA,185,16,58,10,NA,45,NA,NA,NA,NA,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",NA,NA,Yes,NA,NA,NA,Less than 1 time in a term,5- This describes our school,5- This describes our school,"Yes, another organization or the government has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-02-11
2020-02-11 5:08:01,507,R_ijvi7L5v0Wf5CaH,5.973425,-0.216071,Richard,NA,NA,NA,Attabui,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1700,260,17,78,26,NA,64,NA,NA,NA,NA,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Stolen,13,10,Yes,NA,NA,NA,Less than 1 time in a term,5- This describes our school,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-02-11
2020-03-03 5:13:12,935,R_dNeWeVuSQvrO99j,6.024901,0.259208,Richard,NA,NA,NA,Nyapienya,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,980,147,15,75,11,NA,27,10,NA,26,10,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,Broken,10,16,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, EPI has built enough classrooms for them to use",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2020-03-03
2021-10-18 4:12:35,684,R_60PVuPedscfiey1,6.309109,-0.671591,Richard,NA,NA,NA,Wekpeti Abresu,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,600,310,12,74,28,NA,73,25,NA,19,23,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Broken,15,15,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, another organization or the government has given them a library",N/A- this school already has a library,"No, this school needs a toilet","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2021-10-18
2021-10-18 8:33:59,558,R_lVGUlRvQLYkIEnY,6.297205,-0.689588,Richard,NA,NA,NA,Ekorso Akwadum,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,300,335,15,48,19,NA,55,28,NA,16,28,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,Yes,Lost,9,9,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, another organization or the government has given them a library",NA,"No, this school needs a toilet","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2021-10-18
2022-06-07 3:08:09,430,R_dZ91JeNPRwoFLLm,5.952494,0.37128,Richard,NA,NA,NA,Amuyaokope,NA,"MGR Maintenance,Routine Program Evaluation,Project Update Visit",NA,1200,265,8,70,23,NA,71,28,NA,20,19,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Lost,Broken",5,4,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2022-06-07
2022-06-07 7:01:43,332,R_1OfMEEsD2GK6x7M,6.004485,0.425771,Richard,NA,NA,NA,Terhey,NA,"Routine Program Evaluation,Project Update Visit",NA,1450,144,6,50,14,NA,40,22,NA,20,19,1-2 km,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Lost,Stolen,Broken",0,0,No,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2022-06-07
2022-06-15 7:04:54,2179,R_5CHasDuDSZj51es,5.959902,-0.21789,Richard,NA,NA,NA,Attabui,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1200,230,19,67,23,NA,53,18,NA,36,15,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Lost,Stolen,Broken",5,2,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2022-06-15
2022-06-16 5:07:00,578,R_bkOH2QHJiQ03P1i,5.965087,-0.175185,Richard,NA,NA,NA,Adenya,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,700,91,13,22,14,NA,35,25,NA,19,16,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,"Stolen,Broken",15,20,Yes,NA,NA,NA,1-2 times in a term,5- This describes our school,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2022-06-16
2022-06-20 6:01:18,386,R_jJA4VuhTa5l9OTv,6.297237,-0.689445,Richard,NA,NA,NA,Ekorso Akwadum,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,650,146,16,89,19,NA,122,19,NA,16,16,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,Yes,"Lost,Stolen,Broken,N/A- No lanterns are being reported lost, stolen, or broken",10,10,No,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2022-06-20
2022-06-21 4:44:59,950,R_8VDe05wht7desHW,6.393386,-1.059157,Richard,NA,NA,NA,Bepotumtum,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,800,147,6,52,9,NA,31,N/A,NA,N/A,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,Broken,15,15,Yes,NA,NA,NA,Less than 1 time in a term,1- This does not describe our school,1- This does not describe our school,"Yes, EPI has given them a library",Yes,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2022-06-21
2022-06-23 6:23:57,1199,R_8bSl5DtYwZdF8rG,5.938387,-0.243885,Richard,NA,NA,NA,Other,Ankwasu,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,800,412,17,107,24,NA,62,37,NA,26,34,1-2 km,NA,NA,NA,NA,NA,NA,No,NA,Yes,"Lost,Stolen,Broken",6,10,No,NA,NA,NA,Less than 1 time in a term,1- This does not describe our school,1- This does not describe our school,"No, they need a library",Yes,"No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2022-06-23
2018-03-27 16:55:55,NA,NA,NA,NA,NA,NA,NA,NA,Yonguase,NA,Project Update Visit,NA,Do not know,166,15,90,Yet to write BECE,NA,21,N/A,NA,NA,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Other,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",N/A,24,Yes,NA,NA,NA,3 or more times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2018-03-27
2018-03-28 3:37:04,NA,NA,NA,NA,Isaac,NA,NA,NA,Pediatorkope,NA,Project Update Visit,NA,About 3000,36,13,248,43,NA,112,37,NA,NA,37,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Other,NA,Yes,Broken; 2,2,37,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-03-28
2018-06-06 9:15:22,NA,NA,NA,NA,Isaac,NA,NA,NA,Other,NA,Other,Merry Go Round installation,2000,245,17,550,26,NA,245,26,NA,NA,26,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",40,NA,No,NA,NA,NA,N/A- They do not have science kits yet.,NA,NA,"No, they need a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-06-06
2018-06-11 2:33:44,NA,NA,NA,NA,Isaac,NA,NA,NA,Fawotrikosie,NA,Project Update Visit,NA,NA,190,11,122,12,NA,25,18,NA,NA,12,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"Lost,Stolen,Broken; N/A; N/A; N/A",8,8,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, EPI has built enough classrooms for them to use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2018-06-11
2018-06-11 8:29:33,NA,NA,NA,NA,Richard,NA,NA,NA,Bahankra,NA,Surveyor Team Visit,NA,1200,403,21,105,24,NA,40,N/A,NA,NA,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",38,38,Yes,NA,NA,NA,1-2 times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2018-06-11
2018-06-13 21:54:35,NA,NA,NA,NA,George,NA,NA,NA,Community School 3,NA,MGR Maintenance,NA,NA,110,9,110,Yet to,NA,110,N/A,NA,NA,N/A,The closest JHS is greater than 6 km distance from the school,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",No,13,Yes,NA,NA,NA,1-2 times in a term,5- This describes our school,1- This does not describe our school,"No, they need a library",Yes,"No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","Yes, EPI has built enough classrooms for them to use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2018-06-13
2018-06-13 21:54:59,NA,NA,NA,NA,George,NA,NA,NA,Wangarakrom-Tarkuea,NA,Other,Did survey for 17 students,NA,236,11,140,37,NA,66,15,NA,NA,6,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",No lost one,25,Yes,NA,NA,NA,3 or more times in a term,1- This does not describe our school,1- This does not describe our school,"Yes, another organization or the government has given them a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-06-13
2018-06-13 21:55:27,NA,NA,NA,NA,George,NA,NA,NA,Alorkpem Island,NA,Surveyor Team Visit,NA,864 (as at 2010),270,15,116,38,NA,86,20,NA,NA,17,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",58,53,Yes,NA,NA,NA,1-2 times in a term,1- This does not describe our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-06-13
